Id,Rate
225,0.1358944
226,0.0921521
227,0.1531
228,0.1299875
229,0.1211766
230,0.1149006
231,0.1047108
232,0.1629
233,0.2383025
234,0.1013266
235,0.1433
236,0.1080464
237,0.0769021
238,0.0883136
239,0.1269
240,0.0800409
241,0.1099
242,0.1433
243,0.1449
244,0.0850062
245,0.079
246,0.1449
247,0.1188044
248,0.0769
249,0.1449
250,0.1052397
251,0.1758949
252,0.089
253,0.0948737
254,0.089
255,0.1727
256,0.1199
257,0.1335
258,0.1149006
259,0.0839
260,0.1699
261,0.1561
262,0.1447
263,0.1299453
264,0.1099
265,0.1065022
266,0.0976
267,0.133532
268,0.1433
269,0.1078394
270,0.0999955
271,0.1049
272,0.1431
273,0.1757
274,0.1713681
275,0.1610072
276,0.1352202
277,0.1629484
278,0.092372
279,0.1299
280,0.1567581
281,0.1127604
282,0.0850062
283,0.0948737
284,0.1449
285,0.1531
286,0.1311
287,0.0603
288,0.1613554
289,0.2133507
290,0.089
291,0.1155869
292,0.1578131
293,0.11756
294,0.1048192
295,0.1299
296,0.1460211
297,0.1014684
298,0.1335
299,0.0603
300,0.224
301,0.158
302,0.111102
303,0.0966763
304,0.2115003
305,0.1538228
306,0.1285036
307,0.1099
308,0.1462643
309,0.1013266
310,0.1166572
311,0.1414775
312,0.151
313,0.1299
314,0.1111991
315,0.1699
316,0.1167
317,0.2030292
318,0.1040537
319,0.15642
320,0.0749
321,0.0839
322,0.1212
323,0.2366081
324,0.1416
325,0.1099
326,0.0699
327,0.1098668
328,0.1608796
329,0.1168525
330,0.1431
331,0.142653702
332,0.0762
333,0.1016
334,0.1629
335,0.1335
336,0.09384
337,0.13108
338,0.1299
339,0.1294538
340,0.1114
341,0.1896526
342,0.1052397
343,0.1449
344,0.1311437
345,0.1015
346,0.0949
347,0.158
348,0.1957176
349,0.2491597
350,0.1461282
351,0.0999
352,0.1561
353,0.1099
354,0.1199003
355,0.2049
356,0.1677902
357,0.1531
358,0.1365068
359,0.1335981
360,0.1629
361,0.1013266
362,0.1306485
363,0.1831255
364,0.1629
365,0.0921521
366,0.166141
367,0.1628995
368,0.1522
369,0.0603
370,0.1449491
371,0.1857916
372,0.1727
373,0.0948737
374,0.1144
375,0.1299
376,0.089
377,0.2024453
378,0.1398
379,0.1098853
380,0.1235
381,0.1499
382,0.1310798
383,0.0762
384,0.095006
385,0.1335
386,0.084646
387,0.1116052
388,0.2115643
389,0.1020278
390,0.1199
391,0.1013266
392,0.1824
393,0.0712
394,0.1498
395,0.0966763
396,0.0975245
397,0.1249
398,0.1299
399,0.099248
400,0.1968415
401,0.1212
402,0.1756631
403,0.1824516
404,0.1629
405,0.1531
406,0.0588841
407,0.1127604
408,0.1236195
409,0.1678096
410,0.1249
411,0.1013266
412,0.1107356
413,0.1852794
414,0.0762
415,0.1492333
416,0.1352562
417,0.1531
418,0.0600404
419,0.0603
420,0.0883136
421,0.1848571
422,0.1333596
423,0.1574873
424,0.1875
425,0.1714497
426,0.084646
427,0.1531
428,0.0967
429,0.2077235
430,0.141732926
431,0.1015
432,0.1309383
433,0.1925973
434,0.1176653
435,0.1531
436,0.1416066
437,0.1710521
438,0.1561
439,0.1249
440,0.1299
441,0.1010113
442,0.1367
443,0.1398
444,0.1302822
445,0.158
446,0.1249
447,0.0926071
448,0.1367
449,0.1149006
450,0.1155
451,0.1629
452,0.2058058
453,0.0839
454,0.1335
455,0.1235
456,0.1409946
457,0.1885084
458,0.1309175
459,0.0662
460,0.1561
461,0.1882178
462,0.1099
463,0.1531
464,0.0960726
465,0.1099
466,0.0976
467,0.1017171
468,0.0848283
469,0.1199
470,0.1382353
471,0.2114886
472,0.1581219
473,0.1433
474,0.1052397
475,0.163005
476,0.0839
477,0.1259712
478,0.0935226
479,0.0848283
480,0.1249
481,0.1629
482,0.0662
483,0.0845301
484,0.1005019
485,0.1139859
486,0.1347995
487,0.1323235
488,0.0931154
489,0.1249
490,0.1437066
491,0.1202052
492,0.247839
493,0.0800409
494,0.0948737
495,0.0948737
496,0.0991
497,0.1098984
498,0.1053249
499,0.1394165
500,0.084836
501,0.1581428
502,0.0790293
503,0.1335
504,0.1757
505,0.1359117
506,0.1699
507,0.1919209
508,0.1349
509,0.1666802
510,0.1398112
511,0.1624
512,0.1299
513,0.1853906
514,0.1824
515,0.152108
516,0.079
517,0.1049
518,0.1429845
519,0.1198935
520,0.1561
521,0.1113909
522,0.1228522
523,0.1491371
524,0.0662
525,0.1629
526,0.0871385
527,0.1449
528,0.1154982
529,0.1952
530,0.224501
531,0.1757
532,0.0966763
533,0.1167
534,0.1848806
535,0.1964701
536,0.1144
537,0.1499517
538,0.13981277
539,0.0922388
540,0.089
541,0.1111094
542,0.1999017
543,0.1461374
544,0.0690417
545,0.1628903
546,0.1052397
547,0.1447
548,0.1633774
549,0.0883891
550,0.1249
551,0.1657454
552,0.106587
553,0.2580081
554,0.0712
555,0.2058757
556,0.1099
557,0.1335
558,0.2078677
559,0.1199
560,0.1416
561,0.0935226
562,0.1924245
563,0.0971
564,0.0922388
565,0.1199
566,0.0948737
567,0.1699
568,0.192173
569,0.1703392
570,0.0966763
571,0.1989916
572,0.079
573,0.1727
574,0.1564264
575,0.1433
576,0.1171
577,0.0961793
578,0.1249
579,0.1212
580,0.1877574
581,0.0963182
582,0.1427
583,0.1922
584,0.1299
585,0.0867
586,0.2449475
587,0.0762
588,0.162008
589,0.0800409
590,0.1212763
591,0.1098206
592,0.1998508
593,0.1013266
594,0.1305
595,0.1992434
596,0.1114
597,0.1572091
598,0.1534714
599,0.1757
600,0.1706699
601,0.1398
602,0.1409
603,0.1528958
604,0.0948737
605,0.1139859
606,0.089
607,0.1016
608,0.1531
609,0.1531
610,0.0662
611,0.1013266
612,0.1849
613,0.0921521
614,0.1498996
615,0.0751892
616,0.1564981
617,0.1607261
618,0.1083794
619,0.1944103
620,0.0603092
621,0.1015
622,0.0961793
623,0.1932223
624,0.1398
625,0.1499
626,0.1409
627,0.0846537
628,0.162
629,0.1175556
630,0.1475136
631,0.1500001
632,0.0931154
633,0.1243037
634,0.0948737
635,0.0788698
636,0.1531
637,0.1116204
638,0.0949796
639,0.1212
640,0.1408314
641,0.1499
642,0.1629
643,0.1099018
644,0.0839
645,0.0936921
646,0.1114079
647,0.1284089
648,0.1398
649,0.1311
650,0.205
651,0.1249
652,0.1449
653,0.1013266
654,0.1629
655,0.1310646
656,0.1365
657,0.1167
658,0.1015
659,0.1214416
660,0.1311
661,0.1699
662,0.1120099
663,0.0762
664,0.1064
665,0.1433
666,0.0948737
667,0.1311585
668,0.1099
669,0.1726983
670,0.1904303
671,0.0848475
672,0.1979832
673,0.1801165
674,0.1531
675,0.1824139
676,0.1228534
677,0.0886171
678,0.0603
679,0.1883056
680,0.0986749
681,0.1849
682,0.1757
683,0.1705627
684,0.1464899
685,0.1495017
686,0.1212
687,0.1904972
688,0.079
689,0.0603
690,0.1777
691,0.1511411
692,0.0961793
693,0.1099
694,0.1861886
695,0.172156
696,0.1114
697,0.1199
698,0.0662
699,0.0603
700,0.1299
701,0.0762
702,0.1524548
703,0.1353686
704,0.0883136
705,0.2376
706,0.0662
707,0.1727
708,0.1738481
709,0.1299
710,0.1311
711,0.1050094
712,0.1299
713,0.2598583
714,0.0762
715,0.1561995
716,0.081902
717,0.1026584
718,0.0975445
719,0.1824
720,0.1776147
721,0.1531
722,0.0603
723,0.0930524
724,0.1398
725,0.106587
726,0.1299
727,0.1186
728,0.1015
729,0.1098817
730,0.1560916
731,0.1167
732,0.0697116
733,0.1499
734,0.0800409
735,0.1508372
736,0.1532594
737,0.1059537
738,0.089
739,0.0948737
740,0.079
741,0.105613
742,0.089
743,0.0925
744,0.0839
745,0.101944
746,0.1398
747,0.1531
748,0.1629
749,0.1167
750,0.1531
751,0.0976
752,0.089
753,0.0885155
754,0.0768534
755,0.0951572
756,0.1629
757,0.0996393
758,0.0887718
759,0.1099
760,0.2089513
761,0.1481388
762,0.1560998
763,0.1399
764,0.1099
765,0.1142842
766,0.1285
767,0.1212
768,0.1098868
769,0.1409
770,0.0769
771,0.1167
772,0.1114
773,0.0966763
774,0.1353
775,0.1303901
776,0.15695
777,0.1824
778,0.1927003
779,0.1824996
780,0.1714
781,0.1311
782,0.0851214
783,0.1015
784,0.079
785,0.1459415
786,0.1528067
787,0.1398
788,0.1059418
789,0.1416
790,0.1305944
791,0.0948737
792,0.1099
793,0.2062626
794,0.0967
795,0.0801619
796,0.0941338
797,0.2241115
798,0.1212
799,0.0835725
800,0.106587
801,0.0832603
802,0.0712
803,0.2488163
804,0.1299
805,0.2187038
806,0.1433
807,0.2376
808,0.1757
809,0.0995723
810,0.1048933
811,0.0917038
812,0.1440343
813,0.1015
814,0.1659
815,0.1628608
816,0.0769
817,0.0917
818,0.1561885
819,0.1678
820,0.0948737
821,0.1015
822,0.1085398
823,0.1349
824,0.1433
825,0.1579982
826,0.0926071
827,0.1048303
828,0.0839
829,0.1016
830,0.1452005
831,0.0800409
832,0.1999
833,0.1445338
834,0.1899
835,0.1199
836,0.079
837,0.1013266
838,0.1116204
839,0.1463245
840,0.0967
841,0.1015
842,0.141594
843,0.084646
844,0.2030509
845,0.1951968
846,0.2418058
847,0.1415597
848,0.1464
849,0.1064
850,0.2087916
851,0.1834976
852,0.1499
853,0.1727
854,0.1506288
855,0.1561
856,0.0712
857,0.1449
858,0.162
859,0.1127604
860,0.0603
861,0.089
862,0.1561
863,0.1361492
864,0.1398257
865,0.0889953
866,0.0975804
867,0.2246358
868,0.1622795
869,0.0603
870,0.1098668
871,0.1710034
872,0.2099
873,0.1950131
874,0.1098817
875,0.0603
876,0.0967
877,0.1776915
878,0.1298399
879,0.1299
880,0.0969229
881,0.1099
882,0.141636
883,0.106559
884,0.0769
885,0.1311
886,0.1823963
887,0.1905
888,0.171932
889,0.0800409
890,0.1064
891,0.1262925
892,0.0948737
893,0.1497015
894,0.1264929
895,0.2038458
896,0.0809467
897,0.0839
898,0.0800409
899,0.0762
900,0.1239
901,0.0845301
902,0.1212
903,0.0839
904,0.0893285
905,0.0768687
906,0.1292867
907,0.1905
908,0.1083794
909,0.1411275
910,0.0808754
911,0.1021429
912,0.1824
913,0.19094
914,0.2492591
915,0.1010113
916,0.1013266
917,0.089
918,0.0948737
919,0.0936921
920,0.1531
921,0.1855
922,0.2247
923,0.105613
924,0.1561
925,0.139894819
926,0.1250461
927,0.1409
928,0.092372
929,0.1561
930,0.1250986
931,0.1531
932,0.1199
933,0.0662
934,0.1016
935,0.1144
936,0.1167
937,0.0839
938,0.1299
939,0.2281029
940,0.2338384
941,0.1952
942,0.1499
943,0.1629
944,0.0948737
945,0.0603
946,0.1726428
947,0.1080464
948,0.1819948
949,0.1849006
950,0.0926071
951,0.1305
952,0.1306842
953,0.1449
954,0.1502336
955,0.1153053
956,0.1398
957,0.1935162
958,0.1144
959,0.222
960,0.258
961,0.0941338
962,0.0848283
963,0.0762004
964,0.1660015
965,0.1199
966,0.1311
967,0.1099
968,0.1532594
969,0.1431
970,0.1012054
971,0.156337
972,0.157567
973,0.1235
974,0.245
975,0.079
976,0.0935795
977,0.0966763
978,0.1776812
979,0.1020278
980,0.0967
981,0.0769
982,0.1171
983,0.1952
984,0.1398
985,0.1879557
986,0.1824346
987,0.158
988,0.0873578
989,0.184426
990,0.1899
991,0.1099
992,0.0712
993,0.089
994,0.0667379
995,0.1310461
996,0.1299
997,0.1430001
998,0.1167088
999,0.106587
1000,0.1561
1001,0.0603
1002,0.1703727
1003,0.1754911
1004,0.0936921
1005,0.1326663
1006,0.1353
1007,0.0931233
1008,0.2149683
1009,0.084646
1010,0.2170266
1011,0.1099511
1012,0.1016
1013,0.0762
1014,0.1531
1015,0.1210627
1016,0.140879
1017,0.1825
1018,0.1285
1019,0.1249
1020,0.1241216
1021,0.1428629
1022,0.21
1023,0.0603
1024,0.1757
1025,0.2043939
1026,0.1725904
1027,0.1114
1028,0.1757
1029,0.0892824
1030,0.2256916
1031,0.0662
1032,0.1249
1033,0.1447
1034,0.1201237
1035,0.0890035
1036,0.079
1037,0.1120635
1038,0.0921521
1039,0.100124
1040,0.1409
1041,0.0948737
1042,0.1869791
1043,0.1426495
1044,0.1777
1045,0.1757261
1046,0.0788
1047,0.1459576
1048,0.143
1049,0.1299
1050,0.1629
1051,0.1298058
1052,0.1531
1053,0.0769
1054,0.1777
1055,0.0858604
1056,0.0967
1057,0.1365
1058,0.1015987
1059,0.1447
1060,0.0840591
1061,0.1531
1062,0.1530913
1063,0.2245783
1064,0.1856995
1065,0.0998592
1066,0.1451651
1067,0.1212
1068,0.1098617
1069,0.1154994
1070,0.1249
1071,0.1311
1072,0.1914959
1073,0.1059418
1074,0.079
1075,0.1908277
1076,0.0893605
1077,0.175722
1078,0.244981
1079,0.1114
1080,0.1063566
1081,0.1199
1082,0.089
1083,0.1052397
1084,0.1699
1085,0.1952347
1086,0.0784352
1087,0.1170977
1088,0.158
1089,0.2583242
1090,0.0768965
1091,0.1015662
1092,0.1013266
1093,0.1155
1094,0.1171
1095,0.1066248
1096,0.1447
1097,0.2018133
1098,0.0607572
1099,0.1242
1100,0.1167
1101,0.1920459
1102,0.156653
1103,0.0867224
1104,0.076131
1105,0.1561798
1106,0.1698986
1107,0.0971
1108,0.1365216
1109,0.1353
1110,0.1015
1111,0.1152972
1112,0.0841467
1113,0.1649
1114,0.1825045
1115,0.1083794
1116,0.089
1117,0.1564562
1118,0.0883136
1119,0.1114
1120,0.10681
1121,0.1299
1122,0.1948037
1123,0.1335
1124,0.1335
1125,0.156404
1126,0.089
1127,0.1676159
1128,0.1069257
1129,0.1114015
1130,0.1052397
1131,0.0892824
1132,0.1335
1133,0.1431
1134,0.0917
1135,0.1249062
1136,0.1416
1137,0.1128504
1138,0.0922388
1139,0.1297454
1140,0.1212
1141,0.1862112
1142,0.1365002
1143,0.1628115
1144,0.0712
1145,0.129894
1146,0.0603855
1147,0.0712
1148,0.1249
1149,0.1099
1150,0.0950249
1151,0.1155
1152,0.1306799
1153,0.1551632
1154,0.1015
1155,0.1847784
1156,0.1749269
1157,0.1625798
1158,0.143
1159,0.0839
1160,0.162
1161,0.164633
1162,0.1409
1163,0.1499
1164,0.0749
1165,0.1217937
1166,0.0603
1167,0.1567619
1168,0.1398001
1169,0.2328024
1170,0.1212
1171,0.0769
1172,0.1431
1173,0.2099005
1174,0.089007
1175,0.1561
1176,0.1561
1177,0.1083794
1178,0.1037523
1179,0.089257
1180,0.1335012
1181,0.1144
1182,0.1702647
1183,0.0762
1184,0.1199
1185,0.089
1186,0.1299
1187,0.0887718
1188,0.089
1189,0.0603
1190,0.1771906
1191,0.0712
1192,0.1013266
1193,0.1144
1194,0.158
1195,0.1757
1196,0.0603
1197,0.1757
1198,0.0948737
1199,0.1299
1200,0.0839
1201,0.1825045
1202,0.1727053
1203,0.1113985
1204,0.0768643
1205,0.1433
1206,0.143308
1207,0.0712
1208,0.1199
1209,0.1531
1210,0.1024976
1211,0.0788
1212,0.2111776
1213,0.1036438
1214,0.1553838
1215,0.1099
1216,0.1449
1217,0.2488526
1218,0.1118628
1219,0.0966763
1220,0.1708478
1221,0.1757
1222,0.241731
1223,0.1554314
1224,0.1774107
1225,0.0886773
1226,0.0662
1227,0.1659
1228,0.1899
1229,0.0839
1230,0.1522
1231,0.1212
1232,0.0662
1233,0.1016
1234,0.1099
1235,0.1114
1236,0.1448861
1237,0.1588299
1238,0.1924051
1239,0.1596884
1240,0.159909
1241,0.158088
1242,0.2041654
1243,0.175033
1244,0.1994076
1245,0.2107635
1246,0.1177255
1247,0.1885
1248,0.1727
1249,0.1567136
1250,0.1763527
1251,0.1015
1252,0.1648698
1253,0.1894124
1254,0.1299
1255,0.1520262
1256,0.1588
1257,0.1366
1258,0.2100488
1259,0.0986749
1260,0.0662
1261,0.0991
1262,0.1252535
1263,0.1098868
1264,0.1199
1265,0.2209501
1266,0.0884908
1267,0.0967
1268,0.0923498
1269,0.1433
1270,0.1335
1271,0.1714039
1272,0.0603
1273,0.0922191
1274,0.0894839
1275,0.1922
1276,0.1506139
1277,0.1433
1278,0.1020278
1279,0.0662
1280,0.084646
1281,0.0944909
1282,0.1408958
1283,0.1641692
1284,0.1058508
1285,0.1189307
1286,0.2247
1287,0.0762
1288,0.2129144
1289,0.2395772
1290,0.0948737
1291,0.1463558
1292,0.1249
1293,0.2335733
1294,0.1398
1295,0.1369005
1296,0.1114
1297,0.1311
1298,0.1433
1299,0.0948737
1300,0.1905015
1301,0.0885621
1302,0.0604879
1303,0.0917
1304,0.1013266
1305,0.151
1306,0.1531
1307,0.0603
1308,0.0604298
1309,0.2575409
1310,0.1727
1311,0.1098668
1312,0.0662
1313,0.1398
1314,0.1295962
1315,0.1130996
1316,0.1335
1317,0.1239
1318,0.2099004
1319,0.2425364
1320,0.1199
1321,0.101655
1322,0.1446926
1323,0.1373796
1324,0.1915284
1325,0.0839
1326,0.1398
1327,0.1213076
1328,0.1098668
1329,0.1280901
1330,0.162
1331,0.1102876
1332,0.1212
1333,0.1299
1334,0.1099025
1335,0.2449536
1336,0.152203
1337,0.0603
1338,0.0780846
1339,0.1777092
1340,0.1825
1341,0.1013266
1342,0.0854001
1343,0.1633551
1344,0.1825478
1345,0.1271182
1346,0.1825
1347,0.084646
1348,0.201733
1349,0.1432982
1350,0.1531
1351,0.1904356
1352,0.0652484
1353,0.0602996
1354,0.1249
1355,0.1299
1356,0.079
1357,0.1167
1358,0.1099
1359,0.0886731
1360,0.1448707
1361,0.0662
1362,0.1212
1363,0.16258
1364,0.0750914
1365,0.2031
1366,0.1531
1367,0.103716
1368,0.0922388
1369,0.1212
1370,0.1465108
1371,0.21
1372,0.1958015
1373,0.1620287
1374,0.1433487
1375,0.1299
1376,0.1099
1377,0.2025623
1378,0.1561
1379,0.0922388
1380,0.1629
1381,0.1322127
1382,0.0662
1383,0.1848735
1384,0.0749276
1385,0.1299
1386,0.0800409
1387,0.0848475
1388,0.1107556
1389,0.1659
1390,0.1561
1391,0.084646
1392,0.2203779
1393,0.1999
1394,0.0603
1395,0.1365
1396,0.1039547
1397,0.117744
1398,0.151
1399,0.1120641
1400,0.1299
1401,0.1727
1402,0.1098868
1403,0.2019908
1404,0.1155
1405,0.0981199
1406,0.2315218
1407,0.1013266
1408,0.1927471
1409,0.1249
1410,0.1353
1411,0.0927181
1412,0.0937082
1413,0.0923498
1414,0.1285
1415,0.1757
1416,0.1311
1417,0.1449
1418,0.0948737
1419,0.1561019
1420,0.1249
1421,0.0967
1422,0.1561
1423,0.1561
1424,0.1531082
1425,0.148059437
1426,0.1368
1427,0.1052397
1428,0.1335
1429,0.1417451
1430,0.0772099
1431,0.1010588
1432,0.1155
1433,0.0991096
1434,0.1113931
1435,0.1899
1436,0.0578868
1437,0.1168973
1438,0.1609566
1439,0.1356765
1440,0.1299
1441,0.1311
1442,0.1139859
1443,0.1099
1444,0.2197782
1445,0.224001
1446,0.089
1447,0.1885
1448,0.0603
1449,0.165895
1450,0.1924
1451,0.1857161
1452,0.1212
1453,0.0649
1454,0.1212
1455,0.2469313
1456,0.1449
1457,0.1770706
1458,0.0839
1459,0.1099
1460,0.0603
1461,0.0930979
1462,0.1020278
1463,0.2049166
1464,0.1464857
1465,0.1561
1466,0.151632
1467,0.0762145
1468,0.1449
1469,0.1527
1470,0.0749
1471,0.1561
1472,0.1746368
1473,0.0800409
1474,0.1335
1475,0.079
1476,0.1714589
1477,0.1013266
1478,0.1199
1479,0.0935226
1480,0.2244295
1481,0.0917
1482,0.2145779
1483,0.1629
1484,0.0712
1485,0.0662
1486,0.1444373
1487,0.0706301
1488,0.162911
1489,0.1099
1490,0.1080464
1491,0.0749322
1492,0.0967
1493,0.076881
1494,0.0699
1495,0.1398
1496,0.1849412
1497,0.1777
1498,0.2215005
1499,0.1885273
1500,0.1199
1501,0.1074
1502,0.1099
1503,0.0892824
1504,0.1016
1505,0.1430009
1506,0.1285
1507,0.1013266
1508,0.1972
1509,0.171
1510,0.1984975
1511,0.1311
1512,0.1397915
1513,0.1311
1514,0.1335
1515,0.2043829
1516,0.1158584
1517,0.0917
1518,0.1873562
1519,0.0871403
1520,0.0948737
1521,0.0762
1522,0.0999
1523,0.1139859
1524,0.1497367
1525,0.1726902
1526,0.1350182
1527,0.1531
1528,0.1047551
1529,0.109374
1530,0.1825352
1531,0.1167
1532,0.1058508
1533,0.1449
1534,0.1327615
1535,0.1013266
1536,0.1009743
1537,0.131092
1538,0.0926071
1539,0.2215
1540,0.1825
1541,0.1825
1542,0.1199
1543,0.1433
1544,0.1120954
1545,0.199147
1546,0.0888152
1547,0.1398
1548,0.2030323
1549,0.0699
1550,0.1015
1551,0.1892442
1552,0.1200052
1553,0.1756
1554,0.1398
1555,0.1367
1556,0.1948317
1557,0.1298373
1558,0.1499
1559,0.1398
1560,0.1049
1561,0.0966763
1562,0.1122175
1563,0.1052397
1564,0.0762
1565,0.202
1566,0.151
1567,0.1561
1568,0.0603
1569,0.1629
1570,0.1971895
1571,0.1080413
1572,0.1114
1573,0.0912477
1574,0.1211536
1575,0.1311
1576,0.082511
1577,0.1447
1578,0.1902448
1579,0.1464
1580,0.1253621
1581,0.1629
1582,0.0603
1583,0.1099
1584,0.1757
1585,0.1311
1586,0.1927705
1587,0.0866453
1588,0.2100263
1589,0.0866453
1590,0.2017681
1591,0.1235
1592,0.1199
1593,0.1605974
1594,0.134468
1595,0.1249
1596,0.1334988
1597,0.0839
1598,0.1099
1599,0.1699
1600,0.1849
1601,0.089
1602,0.1099
1603,0.1249
1604,0.0948737
1605,0.1556901
1606,0.1212
1607,0.1777
1608,0.1119899
1609,0.1464
1610,0.2074176
1611,0.1167
1612,0.1498006
1613,0.1401962
1614,0.1139859
1615,0.1531
1616,0.1099
1617,0.079
1618,0.093431
1619,0.1521864
1620,0.1235
1621,0.0967
1622,0.1629
1623,0.1756983
1624,0.1561
1625,0.1013266
1626,0.1016
1627,0.2114728
1628,0.1398
1629,0.1098668
1630,0.191945
1631,0.1114
1632,0.1013266
1633,0.1012054
1634,0.1299
1635,0.0603
1636,0.2177252
1637,0.1199
1638,0.1756005
1639,0.2249572
1640,0.1167
1641,0.1167
1642,0.0762
1643,0.1398
1644,0.1756
1645,0.0922072
1646,0.1299
1647,0.143
1648,0.1299
1649,0.1725956
1650,0.1212
1651,0.2334855
1652,0.165884
1653,0.161239
1654,0.1522
1655,0.1931117
1656,0.0839
1657,0.0691991
1658,0.1997
1659,0.1854315
1660,0.105613
1661,0.0746481
1662,0.1114
1663,0.1757
1664,0.1236056
1665,0.0769
1666,0.1212
1667,0.1789624
1668,0.1118577
1669,0.0948737
1670,0.1629043
1671,0.0930979
1672,0.079
1673,0.1724192
1674,0.1514834
1675,0.107404
1676,0.1059418
1677,0.1777092
1678,0.1560713
1679,0.115497
1680,0.1199
1681,0.1212
1682,0.1199
1683,0.2408
1684,0.1299
1685,0.0902359
1686,0.162016
1687,0.2099295
1688,0.0656525
1689,0.1099
1690,0.1892
1691,0.2489
1692,0.0762
1693,0.0839
1694,0.2375975
1695,0.1509932
1696,0.0931233
1697,0.1433
1698,0.1352174
1699,0.1855
1700,0.162
1701,0.1398258
1702,0.1293711
1703,0.1829654
1704,0.1099
1705,0.0922388
1706,0.1728681
1707,0.1629
1708,0.2205404
1709,0.1367528
1710,0.1559481
1711,0.1249
1712,0.0987118
1713,0.145251
1714,0.1013266
1715,0.1027734
1716,0.1013266
1717,0.1349
1718,0.1588434
1719,0.153103
1720,0.1795019
1721,0.1299
1722,0.1353
1723,0.1673955
1724,0.1531
1725,0.1559322
1726,0.0712
1727,0.1013266
1728,0.1699
1729,0.2048037
1730,0.1052397
1731,0.0937082
1732,0.1199
1733,0.1633426
1734,0.08671
1735,0.2031
1736,0.184069
1737,0.1275503
1738,0.2252975
1739,0.1318807
1740,0.1364105
1741,0.1952
1742,0.19221
1743,0.2080286
1744,0.1013266
1745,0.1416049
1746,0.1491509
1747,0.0800409
1748,0.1429172
1749,0.1398995
1750,0.0603295
1751,0.060318
1752,0.1311018
1753,0.1139859
1754,0.1531
1755,0.1297478
1756,0.1824999
1757,0.1629
1758,0.1212
1759,0.0877356
1760,0.0603
1761,0.2240259
1762,0.2432923
1763,0.1599119
1764,0.1788497
1765,0.1727
1766,0.0769
1767,0.1921881
1768,0.1239
1769,0.1757
1770,0.1212
1771,0.0688879
1772,0.143
1773,0.1948486
1774,0.1498358
1775,0.1099
1776,0.1531
1777,0.1013266
1778,0.1327788
1779,0.0845301
1780,0.1398
1781,0.0883314
1782,0.1727
1783,0.089
1784,0.1127604
1785,0.1561
1786,0.1099
1787,0.1369045
1788,0.2198309
1789,0.1629
1790,0.089
1791,0.0848283
1792,0.1073863
1793,0.1824837
1794,0.1476526
1795,0.1099
1796,0.1119899
1797,0.1098668
1798,0.0662
